
----------------------------------------
JN2112.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
06/21/12	05:46:03	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	06:00:57	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	06:15:52	00:00:00	R	0000_0000000174764773	1	4443	A1
06/21/12	06:30:46	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	06:45:41	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	07:00:35	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	07:15:30	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	07:30:24	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	07:45:18	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	08:00:13	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	08:15:07	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	08:30:01	00:00:00	R	0000_0000000174764773	2	4441	A1
06/21/12	08:44:55	00:00:00	R	0000_0000000174764773	2	4440	A1
06/21/12	08:59:50	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	09:14:44	00:00:00	R	0000_0000000174764773	1	4442	A1
06/21/12	09:29:38	00:00:00	R	0000_0000000174764773	1	4440	A1
06/21/12	09:44:32	00:00:00	R	0000_0000000174764773	2	4440	A1
06/21/12	09:59:27	00:00:00	R	0000_0000000174764773	1	4440	A1
06/21/12	10:14:21	00:00:00	R	0000_0000000174764773	1	4440	A1
06/21/12	10:29:15	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	10:44:09	00:00:00	R	0000_0000000174764773	2	4440	A1
06/21/12	10:59:03	00:00:00	R	0000_0000000174764773	1	4440	A1
06/21/12	11:13:58	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	11:28:52	00:00:00	R	0000_0000000174764773	1	4441	A1
06/21/12	11:43:46	00:00:00	R	0000_0000000174764773	1	4440	A1
